condition,question_id,video_id,set,question,generated_answer,actual_answer,kg_components,kg_hint_used,judge_score
B_ColorOnly_FT,17476,clip_023.mp4,Set_33,What lane marking is visible on the center lane in the near end of the view?,The center lane has a solid white line.,A painted box around the tracks indicates the area should remain clear for train movement.,building_color,False,0
B_ColorOnly_FT,17487,clip_024.mp4,Set_33,What painted marking is visible on the center lane in the near end of the view?,"The center lane has a painted marking that appears to be a dashed line, which is typically used to indicate a no-passing zone or a lane that should not be crossed by vehicles.",The tracks are surrounded by a marked keep-clear zone to help avoid blocking the crossing.,building_color,False,1
B_ColorOnly_FT,17494,clip_025.mp4,Set_33,What painted symbol is visible on the center lane in the near end of the view?,"The painted symbol visible on the center lane in the near end of the view is a diamond-shaped symbol, which typically indicates a merge or exit point.",The scene is lit by natural light.,building_color,False,0
B_ColorOnly_FT,17506,clip_026.mp4,Set_33,What road marking is visible on the center lane closest part of the shot?,The center lane closest to the camera has a solid white line running down its middle.,A painted box around the tracks indicates the area should remain clear for train movement.,building_color,False,0
B_ColorOnly_FT,17512,clip_027.mp4,Set_33,What pavement marking is visible on the center lane closest part of the shot?,The pavement marking visible in the center lane closest to the camera is a solid white line.,A safety box is painted around the tracks to prevent vehicles from waiting in that zone.,building_color,False,0
B_ColorOnly_FT,17521,clip_028.mp4,Set_33,What lane marking is visible on the center lane closest part of the shot?,The center lane closest to the camera has a solid white line marking.,The roadway shows a boxed keep-clear marking around the rails for crossing safety.,building_color,False,0
B_ColorOnly_FT,17530,clip_029.mp4,Set_33,What painted marking is visible on the center lane closest part of the shot?,The painted marking visible in the center lane closest to the camera is a solid white line.,"A marked box outlines the rail crossing, signaling cars not to block the tracks.",building_color,False,0
B_ColorOnly_FT,17545,clip_030.mp4,Set_33,What painted symbol is visible on the center lane closest part of the shot?,"The painted symbol visible on the center lane closest to the camera is a solid white line, which typically indicates a no-passing zone or a lane divider.",The crossing is highlighted by a boxed junction marking that discourages vehicles from stopping over the rails.,building_color,False,0
B_ColorOnly_FT,17548,clip_031.mp4,Set_33,What road marking is visible on the central lane closest to the camera?,The central lane closest to the camera has a solid white line running down its center.,The lighting suggests the scene takes place during the day.,building_color,False,1
B_ColorOnly_FT,17558,clip_032.mp4,Set_33,What pavement marking is visible on the central lane closest to the camera?,The pavement marking visible on the central lane closest to the camera is a dashed white line.,A boxed road marking surrounds the rail crossing to keep vehicles clear when a train approaches.,building_color,False,0
B_ColorOnly_FT,17566,clip_032.mp4,Set_33,How does the tall building on the right appear visually in color?,The tall building on the right appears visually in color as beige.,The scene is evenly lit with ambient light.,building_color,True,0
B_ColorOnly_FT,17574,clip_033.mp4,Set_33,What lane marking is visible on the central lane closest to the camera?,The lane marking visible on the central lane closest to the camera is a solid white line.,The road marking forms a box around the tracks to prevent vehicles from waiting in that zone.,building_color,False,0
B_ColorOnly_FT,17582,clip_034.mp4,Set_33,What painted marking is visible on the central lane closest to the camera?,The painted marking on the central lane closest to the camera is a dashed white line.,The rail crossing area is boxed off to keep cars from occupying the tracks when trains pass.,building_color,False,1
B_ColorOnly_FT,17595,clip_035.mp4,Set_33,What painted symbol is visible on the central lane closest to the camera?,"The painted symbol on the central lane closest to the camera is a diamond-shaped symbol, which typically indicates a merge or an intersection ahead.",The crossing is highlighted by a boxed junction marking that discourages vehicles from stopping over the rails.,building_color,False,0
B_ColorOnly_FT,17603,clip_036.mp4,Set_33,What road marking is visible on the central lane nearest the camera?,The central lane nearest the camera has a solid white line running down its center.,The rail crossing area is boxed off so cars do not occupy the tracks when trains pass.,building_color,False,1
B_ColorOnly_FT,17609,clip_037.mp4,Set_33,What painted box pattern can be seen on the lane closest to the viewer?,The painted box pattern on the lane closest to the viewer is a series of white boxes arranged in a grid-like pattern along the edge of the road.,A painted box pattern can be seen on the lane closest to the viewer.,building_color,False,1
B_ColorOnly_FT,17617,clip_037.mp4,Set_33,What coloring is visible on the tall building situated on the right side?,The tall building situated on the right side has a beige coloring.,The area appears sunlit.,building_color,True,0
B_ColorOnly_FT,17621,clip_038.mp4,Set_33,What lane marking is visible on the central lane nearest the camera?,The lane marking visible on the central lane nearest the camera is a solid white line.,The roadway shows a boxed keep-clear marking around the rails for crossing safety.,building_color,False,0
B_ColorOnly_FT,17636,clip_039.mp4,Set_33,What painted marking is visible on the central lane nearest the camera?,The painted marking visible on the central lane nearest the camera is a solid white line.,A painted box around the tracks indicates the area should remain clear for train movement.,building_color,False,0
B_ColorOnly_FT,17639,clip_040.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street?,The tall building on the right side of the street is beige in color.,a pale neutral-toned facade.,building_color,True,1
B_ColorOnly_FT,17642,clip_040.mp4,Set_33,Can you determine what large marking is visible in the middle lane nearest the camera?,"Yes, there is a large marking in the middle lane nearest the camera that appears to be a lane divider or a lane marker. It is a solid white line that separates the lanes of traffic.",A safety box is painted around the tracks to prevent vehicles from waiting in that zone.,building_color,False,1
B_ColorOnly_FT,17649,clip_041.mp4,Set_33,Can you determine what large marking is visible in the middle lane nearest the camera ?,"Yes, there is a large marking in the middle lane nearest the camera that appears to be a lane divider or a lane marker. It is a solid white line that separates the lanes of traffic.",The train tracks are enclosed by a keep-clear box so drivers avoid stopping on the crossing.,building_color,False,1
B_ColorOnly_FT,17650,clip_041.mp4,Set_33,Is the tallest structure in view positioned on the right side of the road?,"No, the tallest structure in view is not positioned on the right side of the road.",The tallest visible structure is positioned on the right side of the road.,building_color,True,0
B_ColorOnly_FT,17658,clip_042.mp4,Set_33,Can you determine what large marking is visible in the middle lane nearest the camera ?,"Yes, there is a large marking in the middle lane nearest the camera that reads ""HAYDON"".",A boxed road marking surrounds the rail crossing to keep vehicles clear when a train approaches.,building_color,False,0
B_ColorOnly_FT,17664,clip_042.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a softly colored concrete building.,building_color,True,1
B_ColorOnly_FT,17673,clip_043.mp4,Set_33,Is the prominent building located beyond the tracks on the right?,Yes,The prominent building sits on the right beyond the track area.,building_color,True,1
B_ColorOnly_FT,17676,clip_043.mp4,Set_33,Can you determine what large marking is visible in the middle lane nearest the camera ?,There is no large marking visible in the middle lane nearest the camera. The lane appears to be clear of markings.,A painted box around the tracks indicates the area should remain clear for train movement.,building_color,False,0
B_ColorOnly_FT,17679,clip_044.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a pale neutral-toned facade.,building_color,True,1
B_ColorOnly_FT,17685,clip_044.mp4,Set_33,Can you determine what large marking is visible in the middle lane nearest the camera ?,"Yes, there is a large marking visible in the middle lane nearest the camera. It appears to be a solid white line that runs horizontally across the road. This type of marking is typically used to indicate a no-parking zone or a lane divider.",The crossing is highlighted by a boxed junction marking that discourages vehicles from stopping over the rails.,building_color,False,1
B_ColorOnly_FT,17688,clip_045.mp4,Set_33,Is the right-side building set back behind the roadway rather than next to the curb?,Yes,The building is set back behind the roadway rather than beside the near curb.,building_color,True,1
B_ColorOnly_FT,17697,clip_045.mp4,Set_33,Can you determine what large marking is visible in the middle lane nearest the camera ?,"Yes, there is a large marking in the middle lane nearest the camera that reads ""HAYDON"".",The tracks are surrounded by a marked keep-clear zone to help avoid blocking the crossing.,building_color,False,1
B_ColorOnly_FT,17699,clip_046.mp4,Set_33,What large boxed marking is visible in the middle lane near the bottom of the frame?,"There is no large boxed marking visible in the middle lane near the bottom of the frame. The image shows a wide, empty road with vehicles on either side and buildings in the background.",A large boxed marking is visible in the middle lane near the bottom of the frame.,building_color,False,0
B_ColorOnly_FT,17711,clip_047.mp4,Set_33,Can you determine what large marking is visible in the middle lane nearest the camera ?,"Yes, there is a large marking visible in the middle lane nearest the camera. It appears to be a solid white line that runs horizontally across the road. This type of marking is typically used to indicate a no-passing zone or a lane divider.",A boxed junction marking highlights the rail crossing and discourages vehicles from stopping there.,building_color,False,1
B_ColorOnly_FT,17717,clip_047.mp4,Set_33,Is the most noticeable building in the frame on the far right side?,"No, the most noticeable building in the frame is not on the far right side.",The most noticeable building appears on the far right side of the frame.,building_color,True,0
B_ColorOnly_FT,17718,clip_048.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a light concrete-colored exterior.,building_color,True,1
B_ColorOnly_FT,17731,clip_049.mp4,Set_33,Does a vertical beige structure occupy the upper-right portion of the image?,Yes,A beige vertical structure occupies the upper-right part of the image.,building_color,True,1
B_ColorOnly_FT,17743,clip_050.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a neutral-colored exterior surface.,building_color,True,1
B_ColorOnly_FT,17745,clip_050.mp4,Set_33,What painted symbol is visible on the central lane nearest the camera?,"The painted symbol on the central lane nearest the camera is a ""Y"" shape, indicating a yield or stop sign ahead.",The crossing is highlighted by a boxed junction marking that discourages vehicles from stopping over the rails.,building_color,False,0
B_ColorOnly_FT,17748,clip_051.mp4,Set_33,What road marking is visible on the central lane near the camera?,The road marking visible on the central lane near the camera is a solid white line.,A boxed road marking surrounds the rail crossing to keep vehicles clear when a train approaches.,building_color,False,0
B_ColorOnly_FT,17754,clip_051.mp4,Set_33,Does the right background contain a taller structure than the nearby surroundings?,Yes,The right background contains a structure taller than nearby surroundings.,building_color,True,1
B_ColorOnly_FT,17761,clip_052.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a muted concrete-toned structure.,building_color,True,1
B_ColorOnly_FT,17765,clip_052.mp4,Set_33,What road marking is painted on the central lane close to the camera position?,The road marking painted on the central lane close to the camera position is a solid white line., A boxed road marking is painted on the central lane close to the camera position.,building_color,False,0
B_ColorOnly_FT,17769,clip_053.mp4,Set_33,Is the background building on the right farther away than the passing vehicles?,Yes,The building on the right is farther away than the passing vehicles.,building_color,True,1
B_ColorOnly_FT,17771,clip_053.mp4,Set_33,What lane marking is visible on the central lane near the camera?,The lane marking visible on the central lane near the camera is a solid white line.,The roadway shows a boxed keep-clear marking around the rails for crossing safety.,building_color,False,0
B_ColorOnly_FT,17779,clip_054.mp4,Set_33,What painted marking is visible on the central lane near the camera?,The painted marking visible on the central lane near the camera is a dashed white line.,The train tracks are enclosed by a keep-clear box so drivers avoid stopping on the crossing.,building_color,False,1
B_ColorOnly_FT,17787,clip_054.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a subdued concrete-colored facade.,building_color,True,1
B_ColorOnly_FT,17790,clip_055.mp4,Set_33,Is the rightmost background building visibly taller than the cars and lane markings?,Yes,The rightmost background building is visibly taller than the cars and lane markings.,building_color,True,1
B_ColorOnly_FT,17795,clip_055.mp4,Set_33,What painted symbol is visible on the central lane near the camera?,The painted symbol on the central lane near the camera is a solid white line.,The crossing is highlighted by a boxed junction marking that discourages vehicles from stopping over the rails.,building_color,False,0
B_ColorOnly_FT,17803,clip_056.mp4,Set_33,What road marking is visible on the central lane at the front of the frame?,There is a solid white line in the center of the lane.,The rail crossing area is boxed off so cars do not occupy the tracks when trains pass.,building_color,False,1
B_ColorOnly_FT,17811,clip_057.mp4,Set_33,What pavement marking is visible on the central lane at the front of the frame?,The pavement marking visible in the central lane at the front of the frame is a solid white line.,The roadway shows a boxed keep-clear marking around the rails for crossing safety.,building_color,False,0
B_ColorOnly_FT,17812,clip_057.mp4,Set_33,Does the far-right portion of the frame contain a tall beige building?,Yes,The far-right portion of the frame contains a tall beige building.,building_color,True,1
B_ColorOnly_FT,17818,clip_058.mp4,Set_33,What lane marking is visible on the central lane at the front of the frame?,The lane marking visible on the central lane at the front of the frame is a solid white line.,The lighting suggests the scene takes place during the day.,building_color,False,1
B_ColorOnly_FT,17825,clip_058.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a pale gray-toned structure.,building_color,True,0
B_ColorOnly_FT,17834,clip_059.mp4,Set_33,Is the large background structure anchored to the right side of the scene?,"No, the large background structure is not anchored to the right side of the scene.",The large background structure is anchored on the right side of the scene.,building_color,True,0
B_ColorOnly_FT,17836,clip_059.mp4,Set_33,What painted marking is visible on the central lane at the front of the frame?,The painted marking visible in the central lane at the front of the frame is a solid white line.,A painted box around the tracks indicates the area should remain clear for train movement.,building_color,False,0
B_ColorOnly_FT,17845,clip_060.mp4,Set_33,What painted symbol is visible on the central lane at the front of the frame?,"The painted symbol visible on the central lane at the front of the frame is a ""Y"" shape, indicating a yield or stop sign ahead.",The crossing is highlighted by a boxed junction marking that discourages vehicles from stopping over the rails.,building_color,False,0
B_ColorOnly_FT,17846,clip_060.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a light-toned urban building.,building_color,True,1
B_ColorOnly_FT,17854,clip_061.mp4,Set_33,What road marking is visible on the central lane in the near end of the view?,The road marking visible on the central lane in the near end of the view is a solid white line.,A rectangular keep-clear marking surrounds the tracks to keep the crossing unobstructed.,building_color,False,0
B_ColorOnly_FT,17857,clip_061.mp4,Set_33,"At 00:02, is the tall building still visible above the road on the right?","Yes, the tall building is still visible above the road on the right at 00:02.",The tall building remains visible above the roadway on the right at that time.,building_color,True,1
B_ColorOnly_FT,17866,clip_062.mp4,Set_33,What pavement marking is visible on the central lane in the near end of the view?,The pavement marking visible on the central lane in the near end of the view is a solid white line.,A painted box around the tracks indicates the area should remain clear for train movement.,building_color,False,0
B_ColorOnly_FT,17869,clip_063.mp4,Set_33,Does the back-right area show a fixed building rising above smaller elements?,"No, the back-right area shows a fixed building rising above other buildings.",The back-right area shows a fixed building rising above smaller elements.,building_color,True,0
B_ColorOnly_FT,17877,clip_063.mp4,Set_33,What lane marking is visible on the central lane in the near end of the view?,The central lane has a solid white line marking.,The tracks are surrounded by a marked keep-clear zone to help avoid blocking the crossing.,building_color,False,1
B_ColorOnly_FT,17879,clip_064.mp4,Set_33,What painted marking is visible on the central lane in the near end of the view?,The painted marking visible on the central lane in the near end of the view is a solid white line.,A boxed pavement marking appears in the near section of the central lane.,building_color,False,0
B_ColorOnly_FT,17894,clip_065.mp4,Set_33,What painted symbol is visible on the central lane in the near end of the view?,"The painted symbol visible on the central lane in the near end of the view is a diamond-shaped symbol, which typically indicates a merge or exit point in roadways.",A rectangular keep-clear marking surrounds the tracks to keep the crossing unobstructed.,building_color,False,0
B_ColorOnly_FT,17895,clip_065.mp4,Set_33,Is the right-side building farther back than the intersection and moving traffic?,Yes,The right-side building sits farther back than the intersection and moving vehicles.,building_color,True,1
B_ColorOnly_FT,17903,clip_066.mp4,Set_33,What road marking is visible on the central lane closest part of the shot?,The road marking visible in the central lane closest to the camera is a solid white line.,The rail crossing area is boxed off so cars do not occupy the tracks when trains pass.,building_color,False,1
B_ColorOnly_FT,17912,clip_067.mp4,Set_33,What pavement marking is visible on the central lane closest part of the shot?,The pavement marking visible in the central lane closest to the camera is a solid white line.,A safety box is painted around the tracks to prevent vehicles from waiting in that zone.,building_color,False,0
B_ColorOnly_FT,17917,clip_067.mp4,Set_33,"At 00:03, can the tall structure on the right still be identified clearly?","Yes, the tall structure on the right can still be identified clearly at 00:03.",The tall structure on the right is still clearly identifiable then.,building_color,True,1
B_ColorOnly_FT,17918,clip_068.mp4,Set_33,"Can you determine in this clip, what distinguishing feature does the right lane have?",The right lane has a median strip with a pedestrian crossing.,The right lane is used by vehicles moving away from the camera.,building_color,False,0
B_ColorOnly_FT,17920,clip_068.mp4,Set_33,Can you determine what colour is the tall building on the right side of the street ?,The tall building on the right side of the street is beige in color.,a light stone-colored building.,building_color,True,1
B_ColorOnly_FT,17928,clip_069.mp4,Set_33,Does the scene place a tall building in the right background rather than the center?,"No, the tall building is in the center of the background.",A tall building is placed in the right background rather than the center.,building_color,True,0
B_ColorOnly_FT,17937,clip_069.mp4,Set_33,What lane marking is visible on the central lane closest part of the shot?,The lane marking visible in the central lane closest to the camera is a solid white line.,The lighting conditions appear bright and clear.,building_color,False,1
B_ColorOnly_FT,17946,clip_070.mp4,Set_33,What painted marking is visible on the central lane closest part of the shot?,The painted marking visible in the central lane closest to the camera is a solid white line.,A painted box around the tracks indicates the area should remain clear for train movement.,building_color,False,0
B_ColorOnly_FT,17948,clip_071.mp4,Set_33,Is a beige multi-story structure visible to the right of the roadway?,Yes,A beige multi-story structure is visible to the right of the roadway.,building_color,True,1
B_ColorOnly_FT,17957,clip_071.mp4,Set_33,What painted symbol is visible on the central lane closest part of the shot?,"The painted symbol visible on the central lane closest to the camera is a solid white line, which typically indicates a no-passing zone or a lane divider.",The tracks are surrounded by a marked keep-clear zone to help avoid blocking the crossing.,building_color,False,1
B_ColorOnly_FT,17962,clip_073.mp4,Set_33,What road marking is visible on the middle lane closest to the camera?,The road marking visible in the middle lane closest to the camera is a solid white line.,A safety box is painted around the tracks to prevent vehicles from waiting in that zone.,building_color,False,0
B_ColorOnly_FT,17969,clip_074.mp4,Set_33,"Can you determine in this clip, where are the train tracks located relative to the camera?",The train tracks are located on the left side of the image and are parallel to the road.,The tracks cross the road a short distance ahead of the camera.,building_color,False,0
B_ColorOnly_FT,17970,clip_074.mp4,Set_33,What pavement marking is visible on the middle lane closest to the camera?,The pavement marking visible in the middle lane closest to the camera is a dashed white line.,"A marked box outlines the rail crossing, signaling cars not to block the tracks.",building_color,False,0
B_ColorOnly_FT,17976,clip_074.mp4,Set_33,"At 00:02, does the building on the right remain visible behind the street?",Yes,The building on the right remains visible behind the street at that point.,building_color,True,1
B_ColorOnly_FT,17985,clip_075.mp4,Set_33,What lane marking is visible on the middle lane closest to the camera?,The middle lane closest to the camera has a solid white line marking.,The crossing is highlighted by a boxed junction marking that discourages vehicles from stopping over the rails.,building_color,False,0
B_ColorOnly_FT,17987,clip_075.mp4,Set_33,Can you determine what suggests the building is not a residence?,"The building has multiple stories and is surrounded by other buildings, suggesting it is not a residence but an office or commercial building.",The building’s size and design suggest it is used for commercial purposes.,building_color,True,1
B_ColorOnly_FT,17988,clip_076.mp4,Set_33,What painted marking is visible on the middle lane closest to the camera?,The painted marking visible on the middle lane closest to the camera is a solid white line.,The scene is brightly lit with natural light.,building_color,False,1
B_ColorOnly_FT,17995,clip_076.mp4,Set_33,Does the far-right background include the tallest built structure in the frame?,"No, the far-right background does not include the tallest built structure in the frame.",The far-right background includes the tallest built structure in the frame.,building_color,True,0
B_ColorOnly_FT,15699,clip_000.mp4,Set_34,Can you name the paint marking is located on the center lane at the bottom of the view?,The paint marking located on the center lane at the bottom of the view is a solid white line.,A white boxed keep-clear marking surrounds the train tracks there.,building_color,False,0
B_ColorOnly_FT,15700,clip_000.mp4,Set_34,What color is the tower on the right side?,The tower on the right side is olive-gray.,It appears taupe.,building_color,True,1
B_ColorOnly_FT,15709,clip_001.mp4,Set_34,Can you name the painted graphic is on the road's center closest to the camera?,"The painted graphic in the center of the road closest to the camera is a white diamond shape, which typically indicates a yield or stop sign ahead.",The area around the tracks is marked with a white keep-clear box.,building_color,False,1
B_ColorOnly_FT,15710,clip_001.mp4,Set_34,What colour is the large structure on the right hand side?,The large structure on the right hand side is olive-gray.,The building looks taupe in colour.,building_color,True,1
B_ColorOnly_FT,15719,clip_002.mp4,Set_34,Identify the painted shape is on the road's center in the foreground?,The painted shape on the road's center in the foreground is a diamond-shaped median.,A white box-style crossing marking is painted around the tracks.,building_color,False,0
B_ColorOnly_FT,15720,clip_002.mp4,Set_34,What hue does the large structure on the right side?,The large structure on the right side has an olive-gray hue.,It has a stone-colored appearance.,building_color,True,1
B_ColorOnly_FT,15729,clip_003.mp4,Set_34,Identify the shape is located on the road's center near the camera?,The shape located on the road's center near the camera is a diamond-shaped median.,The tracks are enclosed by a white keep-clear road marking.,building_color,False,1
B_ColorOnly_FT,15730,clip_003.mp4,Set_34,What is the color of does the edifice situated on the right?,The edifice situated on the right is olive-gray.,The structure appears greige.,building_color,True,1
B_ColorOnly_FT,15739,clip_004.mp4,Set_34,Describe the road marking is located in the middle of the road at the bottom of the view?,"The road marking located in the middle of the road at the bottom of the view appears to be a solid white line, which typically indicates a lane divider or a no-parking zone. This type of marking helps to separate lanes and ensure that vehicles stay within their designated areas, preventing them from crossing into adjacent lanes.",A white boxed marking is painted around the rail crossing area.,building_color,False,0
B_ColorOnly_FT,15740,clip_004.mp4,Set_34,What colour is the tall structure on the right side?,The tall structure on the right side is olive-gray.,It looks concrete-toned.,building_color,True,1
B_ColorOnly_FT,15749,clip_005.mp4,Set_34,Can you name the symbol is located in the middle of the road at the bottom of the view?,The symbol located in the middle of the road at the bottom of the view is a stop sign.,The crossing zone is outlined by a white box marking around the tracks.,building_color,False,0
B_ColorOnly_FT,15750,clip_005.mp4,Set_34,What hue does the building located on the right?,The building located on the right has an olive-gray hue.,The visible colour is a muted beige.,building_color,True,1
B_ColorOnly_FT,15759,clip_006.mp4,Set_34,Can you name the painted marking is in the middle of the road close to us?,"The painted marking in the middle of the road close to us appears to be a center divider or lane divider, which helps to separate lanes and guide traffic flow. It is typically used to prevent vehicles from crossing into the wrong lane.",A white keep-clear box is painted where the train tracks cross the road.,building_color,False,0
B_ColorOnly_FT,15760,clip_006.mp4,Set_34,What color is the tall structure located on the right?,The tall structure located on the right is olive-gray.,It has a warm gray tone.,building_color,True,1
B_ColorOnly_FT,15769,clip_007.mp4,Set_34,What visible shape is in the middle of the road closest to the camera?,There is a diamond-shaped median in the middle of the road closest to the camera.,The road shows a boxed white crossing marking around the tracks.,building_color,False,1
B_ColorOnly_FT,15770,clip_007.mp4,Set_34,What is the color of appears to be the edifice on the right?,The edifice on the right is olive-gray.,The building appears cool beige.,building_color,True,0
B_ColorOnly_FT,15779,clip_008.mp4,Set_34,Describe the white shape is in the central lane at the bottom of the view?,"The white shape in the central lane at the bottom of the view appears to be a traffic sign, likely a yield or stop sign, indicating that vehicles must come to a complete stop before proceeding.",A white painted box surrounds the track area to keep it clear.,building_color,False,0
B_ColorOnly_FT,15780,clip_008.mp4,Set_34,What colour is the tall building situated on the right?,The tall building situated on the right is olive-gray.,It looks like a sandy taupe shade.,building_color,True,0
B_ColorOnly_FT,15789,clip_009.mp4,Set_34,Can you name the large symbol is on the center lane closest to the camera?,"The large symbol in the center lane closest to the camera is a ""Y"" shape, indicating a yield sign.",The track crossing is marked by a white boxed keep-clear symbol.,building_color,False,0
B_ColorOnly_FT,15790,clip_009.mp4,Set_34,What colour appears to be the high-rise situated on the right?,The high-rise situated on the right is olive-gray.,The structure has a dusty beige tone.,building_color,True,1
B_ColorOnly_FT,15799,clip_010.mp4,Set_34,Describe the huge graphic is in the middle lane near the camera?,"The image shows an empty city street with multiple lanes and buildings on either side. The sky is clear with a few clouds, and there are some vehicles visible on the road. The buildings include both modern and older structures, and there are some construction signs and equipment visible near the left side of the road.",A white box marking is painted around the tracks to indicate the crossing zone.,building_color,False,0
B_ColorOnly_FT,15800,clip_010.mp4,Set_34,What is the color of is the edifice to the right?,The edifice to the right is olive-gray.,It appears light stone in colour.,building_color,True,0
B_ColorOnly_FT,15809,clip_011.mp4,Set_34,Describe the graphic is located in the central lane in the immediate foreground?,"The graphic is a yellow diamond-shaped sign with a black border, indicating a yield or stop sign ahead.",The pavement around the tracks is marked with a boxed white keep-clear area.,building_color,False,0
B_ColorOnly_FT,15810,clip_011.mp4,Set_34,What color is the building to the right?,olive-gray,The building looks ash-beige.,building_color,True,0
B_ColorOnly_FT,15819,clip_012.mp4,Set_34,Identify the shape is located on the center lane at the bottom of the view?,The shape located in the center lane at the bottom of the view is a diamond-shaped sign.,A white crossing box is painted around the train tracks there.,building_color,False,0
B_ColorOnly_FT,15820,clip_012.mp4,Set_34,What colour does the large structure on the right side?,The large structure on the right side is olive-gray.,It has a neutral stone colour.,building_color,True,1
B_ColorOnly_FT,15829,clip_013.mp4,Set_34,Identify the major paint marking is in the middle of the road near the camera?,"The major paint marking in the middle of the road near the camera appears to be a solid white line, which typically indicates a lane divider or centerline on a highway or road.",The rail crossing area is highlighted by a white boxed road marking.,building_color,False,0
B_ColorOnly_FT,15830,clip_013.mp4,Set_34,What shade is the edifice on the right?,The edifice on the right is olive-gray.,The visible tone is closer to gray-tan.,building_color,True,1
B_ColorOnly_FT,15839,clip_014.mp4,Set_34,Describe the symbol is located in the middle of the road closest to the camera?,"The symbol located in the middle of the road closest to the camera is a yellow diamond-shaped sign with a black border and white text. The text on the sign reads ""YIELD.""",A white painted keep-clear box surrounds the tracks.,building_color,False,0
B_ColorOnly_FT,15840,clip_014.mp4,Set_34,What colour appears to be the high-rise to the right?,The high-rise to the right is olive-gray.,It appears pale taupe.,building_color,True,0
B_ColorOnly_FT,15849,clip_015.mp4,Set_34,What prominent symbol is in the middle lane near the camera?,There is a yellow diamond-shaped sign in the middle lane near the camera.,The roadway around the tracks is marked by a white crossing box.,building_color,False,1
B_ColorOnly_FT,15850,clip_015.mp4,Set_34,What shade is the building on the right?,The building on the right is olive-gray.,The structure looks weathered beige.,building_color,True,0
B_ColorOnly_FT,15859,clip_016.mp4,Set_34,Which symbol is located in the central lane near the camera?,The symbol located in the central lane near the camera is a yellow diamond-shaped sign with a white arrow pointing to the right.,A boxed white road marking indicates the keep-clear area over the tracks.,building_color,False,0
B_ColorOnly_FT,15860,clip_016.mp4,Set_34,What color is the edifice on the right side?,The edifice on the right side is olive-gray.,It has a cement-colored appearance.,building_color,True,1
B_ColorOnly_FT,15869,clip_017.mp4,Set_34,Can you name the graphic is located on the center lane near the camera?,"The graphic in the center lane near the camera is a yellow diamond-shaped sign with a black border, which typically indicates a yield or caution area.",The train crossing is outlined with a white painted box marking.,building_color,False,0
B_ColorOnly_FT,15870,clip_017.mp4,Set_34,What colour does the tower on the right side?,The tower on the right side is olive-gray.,The building appears soft taupe.,building_color,True,0
B_ColorOnly_FT,15879,clip_018.mp4,Set_34,Which paint marking is located on the road's center at the bottom of the view?,The center line of the road is marked with white lines.,A white box marking defines the area around the tracks.,building_color,False,0
B_ColorOnly_FT,15880,clip_018.mp4,Set_34,What hue is the building situated on the right?,The building situated on the right has an olive-gray hue.,It looks like a faded beige tone.,building_color,True,1
B_ColorOnly_FT,15889,clip_019.mp4,Set_34,What prominent paint marking is in the middle of the road at the bottom of the view?,There is a solid white line painted in the middle of the road at the bottom of the view.,The road marking there is a white keep-clear box around the rails.,building_color,False,1
B_ColorOnly_FT,15890,clip_019.mp4,Set_34,What is the color of does the building located on the right?,The building located on the right is olive-gray.,The colour comes across as earthy gray.,building_color,True,1
B_ColorOnly_FT,15899,clip_020.mp4,Set_34,Describe the prominent marking is in the middle lane in the foreground?,"The prominent marking in the middle lane in the foreground is a solid white line, which typically indicates a no-passing zone or a lane divider. This line helps to separate traffic lanes and ensures that vehicles maintain a safe distance from each other.",A boxed crossing marking in white is painted around the tracks.,building_color,False,0
B_ColorOnly_FT,15900,clip_020.mp4,Set_34,What is the color of is the large structure located on the right?,The large structure located on the right is olive-gray.,It appears to have a chalky beige look.,building_color,True,0
B_ColorOnly_FT,15909,clip_021.mp4,Set_34,Which big marking is in the central lane in the foreground?,"There is no big marking in the central lane in the foreground. The image shows a multi-lane road with vehicles moving in both directions, but there is no specific marking mentioned as being in the central lane.",The area over and around the tracks is marked by a white box symbol.,building_color,False,1
B_ColorOnly_FT,15910,clip_021.mp4,Set_34,What shade is the tall structure situated on the right?,The tall structure situated on the right is olive-gray.,The building has a subdued taupe tone.,building_color,True,1
B_ColorOnly_FT,15919,clip_022.mp4,Set_34,Describe the huge shape is in the middle lane at the bottom of the view?,"The large shape in the middle lane at the bottom of the view appears to be a bus or a truck. It is positioned on the road and is relatively large compared to other vehicles, indicating it is likely a bus or a truck.",A white painted box identifies the rail crossing zone.,building_color,False,0
